,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
68,0.686,0.673,0,-11.586,0,0.0618,0.304,0.748,0.0996,0.928,173.824,audio_features,34R6NKHmz7WBlemuZR6HVw,spotify:track:34R6NKHmz7WBlemuZR6HVw,https://api.spotify.com/v1/tracks/34R6NKHmz7WBlemuZR6HVw,https://api.spotify.com/v1/audio-analysis/34R6NKHmz7WBlemuZR6HVw,224522,4
69,0.715,0.624,1,-10.687,1,0.0518,0.0125,0.688,0.124,0.656,128.984,audio_features,56tpeNUVHDRxzeDhbP0gck,spotify:track:56tpeNUVHDRxzeDhbP0gck,https://api.spotify.com/v1/tracks/56tpeNUVHDRxzeDhbP0gck,https://api.spotify.com/v1/audio-analysis/56tpeNUVHDRxzeDhbP0gck,209667,4
70,0.494,0.711,1,-11.684,1,0.0389,0.0865,0.125,0.184,0.788,117.316,audio_features,6se062R4fAfd4bXRjgjGta,spotify:track:6se062R4fAfd4bXRjgjGta,https://api.spotify.com/v1/tracks/6se062R4fAfd4bXRjgjGta,https://api.spotify.com/v1/audio-analysis/6se062R4fAfd4bXRjgjGta,183987,4
71,0.682,0.78,7,-9.948,1,0.0538,0.0114,0.735,0.0862,0.317,115.564,audio_features,6j370rNNGiu8zOnoSTioPk,spotify:track:6j370rNNGiu8zOnoSTioPk,https://api.spotify.com/v1/tracks/6j370rNNGiu8zOnoSTioPk,https://api.spotify.com/v1/audio-analysis/6j370rNNGiu8zOnoSTioPk,319760,4
72,0.704,0.638,6,-10.037,1,0.0839,0.000282,0.531,0.103,0.896,138.691,audio_features,7mgaHZBHLNlxBnJ5uR64bf,spotify:track:7mgaHZBHLNlxBnJ5uR64bf,https://api.spotify.com/v1/tracks/7mgaHZBHLNlxBnJ5uR64bf,https://api.spotify.com/v1/audio-analysis/7mgaHZBHLNlxBnJ5uR64bf,177400,4
73,0.702,0.851,2,-5.92,1,0.0434,0.00261,0.121,0.0859,0.508,118.004,audio_features,2f1dCXUfGihoXwMl1XqUx9,spotify:track:2f1dCXUfGihoXwMl1XqUx9,https://api.spotify.com/v1/tracks/2f1dCXUfGihoXwMl1XqUx9,https://api.spotify.com/v1/audio-analysis/2f1dCXUfGihoXwMl1XqUx9,264707,4
74,0.742,0.929,9,-7.468,1,0.0622,0.0976,0.175,0.0383,0.652,132.844,audio_features,6lq7ctWCEzam1XLorZ4mT0,spotify:track:6lq7ctWCEzam1XLorZ4mT0,https://api.spotify.com/v1/tracks/6lq7ctWCEzam1XLorZ4mT0,https://api.spotify.com/v1/audio-analysis/6lq7ctWCEzam1XLorZ4mT0,313387,4
75,0.66,0.406,1,-13.341,0,0.0435,0.436,0.000243,0.197,0.447,137.635,audio_features,4Kh2MJAy65AfHFdGqBg1Jw,spotify:track:4Kh2MJAy65AfHFdGqBg1Jw,https://api.spotify.com/v1/tracks/4Kh2MJAy65AfHFdGqBg1Jw,https://api.spotify.com/v1/audio-analysis/4Kh2MJAy65AfHFdGqBg1Jw,418493,4
76,0.712,0.911,0,-8.235,1,0.0493,0.031,0.0228,0.137,0.904,143.348,audio_features,2yrS1xBHwuE2PLHtgk72X8,spotify:track:2yrS1xBHwuE2PLHtgk72X8,https://api.spotify.com/v1/tracks/2yrS1xBHwuE2PLHtgk72X8,https://api.spotify.com/v1/audio-analysis/2yrS1xBHwuE2PLHtgk72X8,190693,4
77,0.313,0.236,6,-16.547,1,0.0391,0.809,0.0504,0.0942,0.342,174.357,audio_features,4mvTcdOP0nx50zpnnhfPdD,spotify:track:4mvTcdOP0nx50zpnnhfPdD,https://api.spotify.com/v1/tracks/4mvTcdOP0nx50zpnnhfPdD,https://api.spotify.com/v1/audio-analysis/4mvTcdOP0nx50zpnnhfPdD,127893,4
