,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
54,0.647,0.984,5,-6.435,0,0.0586,0.0441,0.12,0.247,0.644,172.655,audio_features,4vFX0oXbHfwfbtZ6lN27zK,spotify:track:4vFX0oXbHfwfbtZ6lN27zK,https://api.spotify.com/v1/tracks/4vFX0oXbHfwfbtZ6lN27zK,https://api.spotify.com/v1/audio-analysis/4vFX0oXbHfwfbtZ6lN27zK,163074,4
55,0.536,0.954,7,-2.16,1,0.127,0.00476,0.297,0.0578,0.392,175.012,audio_features,4XJOlXQGpcaG4px5dYtnKP,spotify:track:4XJOlXQGpcaG4px5dYtnKP,https://api.spotify.com/v1/tracks/4XJOlXQGpcaG4px5dYtnKP,https://api.spotify.com/v1/audio-analysis/4XJOlXQGpcaG4px5dYtnKP,304457,4
56,0.553,0.947,6,-4.515,0,0.184,0.0064,0.259,0.148,0.346,160.119,audio_features,48tFTj7k9XF3k1UsxchEjL,spotify:track:48tFTj7k9XF3k1UsxchEjL,https://api.spotify.com/v1/tracks/48tFTj7k9XF3k1UsxchEjL,https://api.spotify.com/v1/audio-analysis/48tFTj7k9XF3k1UsxchEjL,190500,4
57,0.546,0.99,7,-1.706,1,0.0598,0.000602,0.0277,0.327,0.319,175.043,audio_features,0O80ZB3Rsni14LhvAPUmkv,spotify:track:0O80ZB3Rsni14LhvAPUmkv,https://api.spotify.com/v1/tracks/0O80ZB3Rsni14LhvAPUmkv,https://api.spotify.com/v1/audio-analysis/0O80ZB3Rsni14LhvAPUmkv,248167,4
58,0.563,0.838,11,-6.444,1,0.043,0.00292,0.00388,0.155,0.399,173.912,audio_features,19teO2AHmKu6QyubWaU5AL,spotify:track:19teO2AHmKu6QyubWaU5AL,https://api.spotify.com/v1/tracks/19teO2AHmKu6QyubWaU5AL,https://api.spotify.com/v1/audio-analysis/19teO2AHmKu6QyubWaU5AL,182726,4
59,0.63,0.891,6,-3.278,0,0.0738,0.0693,0.0146,0.0654,0.505,174.973,audio_features,1hle6BL2dCurJdd5Xoywlb,spotify:track:1hle6BL2dCurJdd5Xoywlb,https://api.spotify.com/v1/tracks/1hle6BL2dCurJdd5Xoywlb,https://api.spotify.com/v1/audio-analysis/1hle6BL2dCurJdd5Xoywlb,179666,4
60,0.581,0.949,9,-3.717,1,0.159,0.000766,0.0,0.894,0.73,174.99,audio_features,3jS6gkxBHMO0J3aZiFTsjv,spotify:track:3jS6gkxBHMO0J3aZiFTsjv,https://api.spotify.com/v1/tracks/3jS6gkxBHMO0J3aZiFTsjv,https://api.spotify.com/v1/audio-analysis/3jS6gkxBHMO0J3aZiFTsjv,186481,4
61,0.479,0.96,8,-1.545,1,0.0459,0.0123,9.93e-05,0.194,0.38,174.954,audio_features,1dg7CYPHrqB6BE0vNk4uMM,spotify:track:1dg7CYPHrqB6BE0vNk4uMM,https://api.spotify.com/v1/tracks/1dg7CYPHrqB6BE0vNk4uMM,https://api.spotify.com/v1/audio-analysis/1dg7CYPHrqB6BE0vNk4uMM,224758,4
62,0.459,0.995,6,-1.874,1,0.228,0.000194,0.00401,0.248,0.287,174.967,audio_features,51qs2DBzG2ANnZgkgXrVzO,spotify:track:51qs2DBzG2ANnZgkgXrVzO,https://api.spotify.com/v1/tracks/51qs2DBzG2ANnZgkgXrVzO,https://api.spotify.com/v1/audio-analysis/51qs2DBzG2ANnZgkgXrVzO,222171,4
63,0.605,0.997,7,-4.579,1,0.189,0.248,2.11e-06,0.314,0.559,159.976,audio_features,2p5xJIiecmGxj7Ul67HakD,spotify:track:2p5xJIiecmGxj7Ul67HakD,https://api.spotify.com/v1/tracks/2p5xJIiecmGxj7Ul67HakD,https://api.spotify.com/v1/audio-analysis/2p5xJIiecmGxj7Ul67HakD,238000,4
64,0.395,0.984,8,-3.404,1,0.0911,0.0131,0.13,0.38,0.261,200.07,audio_features,1UymZaSfQII4vUkz4U5btm,spotify:track:1UymZaSfQII4vUkz4U5btm,https://api.spotify.com/v1/tracks/1UymZaSfQII4vUkz4U5btm,https://api.spotify.com/v1/audio-analysis/1UymZaSfQII4vUkz4U5btm,236031,4
65,0.599,0.971,4,-6.369,1,0.0478,0.00735,9.3e-05,0.153,0.309,184.039,audio_features,3T7smF8hcoiLM0zwKje30x,spotify:track:3T7smF8hcoiLM0zwKje30x,https://api.spotify.com/v1/tracks/3T7smF8hcoiLM0zwKje30x,https://api.spotify.com/v1/audio-analysis/3T7smF8hcoiLM0zwKje30x,183263,4
66,0.442,0.989,7,-2.203,0,0.251,0.00652,0.0722,0.592,0.226,174.949,audio_features,7joCk46A0TdANBGxSsSUiu,spotify:track:7joCk46A0TdANBGxSsSUiu,https://api.spotify.com/v1/tracks/7joCk46A0TdANBGxSsSUiu,https://api.spotify.com/v1/audio-analysis/7joCk46A0TdANBGxSsSUiu,185748,4
67,0.585,0.999,1,-0.968,1,0.421,0.0108,0.0826,0.228,0.138,174.968,audio_features,5ExSVle87TLy3awmPSlVLM,spotify:track:5ExSVle87TLy3awmPSlVLM,https://api.spotify.com/v1/tracks/5ExSVle87TLy3awmPSlVLM,https://api.spotify.com/v1/audio-analysis/5ExSVle87TLy3awmPSlVLM,228345,4
68,0.561,0.993,7,-1.137,1,0.288,0.0114,0.0011,0.05,0.286,175.088,audio_features,4jQpkhpVLYgKuepyBrrAjY,spotify:track:4jQpkhpVLYgKuepyBrrAjY,https://api.spotify.com/v1/tracks/4jQpkhpVLYgKuepyBrrAjY,https://api.spotify.com/v1/audio-analysis/4jQpkhpVLYgKuepyBrrAjY,222506,4
69,0.503,0.958,10,-5.064,1,0.124,0.147,0.267,0.0993,0.312,165.863,audio_features,5RFvmMTrWWMkUxfhrnckOJ,spotify:track:5RFvmMTrWWMkUxfhrnckOJ,https://api.spotify.com/v1/tracks/5RFvmMTrWWMkUxfhrnckOJ,https://api.spotify.com/v1/audio-analysis/5RFvmMTrWWMkUxfhrnckOJ,231333,4
70,0.48,0.99,9,-1.75,0,0.105,0.0025,0.0893,0.372,0.683,175.118,audio_features,2UthFHQ34gEPNQ0qa6ihTa,spotify:track:2UthFHQ34gEPNQ0qa6ihTa,https://api.spotify.com/v1/tracks/2UthFHQ34gEPNQ0qa6ihTa,https://api.spotify.com/v1/audio-analysis/2UthFHQ34gEPNQ0qa6ihTa,189695,4
71,0.464,0.936,1,-6.864,0,0.0349,0.000145,0.00516,0.305,0.294,167.983,audio_features,2MlqP1HzhitHfFXPXKumdB,spotify:track:2MlqP1HzhitHfFXPXKumdB,https://api.spotify.com/v1/tracks/2MlqP1HzhitHfFXPXKumdB,https://api.spotify.com/v1/audio-analysis/2MlqP1HzhitHfFXPXKumdB,207933,4
72,0.592,0.894,2,-6.236,1,0.0653,0.00198,0.000159,0.0833,0.654,171.39,audio_features,1fGqXnx6lkyfCUTORlPYT6,spotify:track:1fGqXnx6lkyfCUTORlPYT6,https://api.spotify.com/v1/tracks/1fGqXnx6lkyfCUTORlPYT6,https://api.spotify.com/v1/audio-analysis/1fGqXnx6lkyfCUTORlPYT6,246107,4
73,0.518,0.928,8,-10.585,1,0.0364,0.00188,0.797,0.342,0.383,157.687,audio_features,190RnsLGKnspVmVeb6s6wi,spotify:track:190RnsLGKnspVmVeb6s6wi,https://api.spotify.com/v1/tracks/190RnsLGKnspVmVeb6s6wi,https://api.spotify.com/v1/audio-analysis/190RnsLGKnspVmVeb6s6wi,210792,4
74,0.538,0.972,9,-2.586,0,0.0638,0.00118,1.24e-05,0.113,0.311,168.192,audio_features,4lGL5BVERaSd8sTsiR5SaC,spotify:track:4lGL5BVERaSd8sTsiR5SaC,https://api.spotify.com/v1/tracks/4lGL5BVERaSd8sTsiR5SaC,https://api.spotify.com/v1/audio-analysis/4lGL5BVERaSd8sTsiR5SaC,224000,4
75,0.491,0.873,4,-7.816,0,0.0492,0.00219,0.022,0.167,0.361,170.803,audio_features,3aT2QIjdmRYtq5kpWJh1bC,spotify:track:3aT2QIjdmRYtq5kpWJh1bC,https://api.spotify.com/v1/tracks/3aT2QIjdmRYtq5kpWJh1bC,https://api.spotify.com/v1/audio-analysis/3aT2QIjdmRYtq5kpWJh1bC,215017,4
76,0.561,0.926,6,-9.404,0,0.0553,0.0292,0.00432,0.483,0.777,165.051,audio_features,5wpg09eMzib330WOuLrdgQ,spotify:track:5wpg09eMzib330WOuLrdgQ,https://api.spotify.com/v1/tracks/5wpg09eMzib330WOuLrdgQ,https://api.spotify.com/v1/audio-analysis/5wpg09eMzib330WOuLrdgQ,207546,4
77,0.558,0.92,9,-10.974,1,0.0722,0.0101,0.927,0.994,0.113,173.886,audio_features,6M5BZsMVeayuydKVaRCo3t,spotify:track:6M5BZsMVeayuydKVaRCo3t,https://api.spotify.com/v1/tracks/6M5BZsMVeayuydKVaRCo3t,https://api.spotify.com/v1/audio-analysis/6M5BZsMVeayuydKVaRCo3t,331572,4
