,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
138,0.105,0.59,2,-21.242,1,0.492,0.316,0.894,0.242,0.0382,82.123,audio_features,5MycJ2x8BS4Mw7OVSAt9N6,spotify:track:5MycJ2x8BS4Mw7OVSAt9N6,https://api.spotify.com/v1/tracks/5MycJ2x8BS4Mw7OVSAt9N6,https://api.spotify.com/v1/audio-analysis/5MycJ2x8BS4Mw7OVSAt9N6,1198000,4
139,0.347,0.72,5,-16.274,0,0.0518,0.0674,0.169,0.443,0.449,103.588,audio_features,5gV2TGOtvfuo8JaKFq1mFb,spotify:track:5gV2TGOtvfuo8JaKFq1mFb,https://api.spotify.com/v1/tracks/5gV2TGOtvfuo8JaKFq1mFb,https://api.spotify.com/v1/audio-analysis/5gV2TGOtvfuo8JaKFq1mFb,255542,4
140,0.184,0.749,1,-9.471,1,0.0915,4.46e-05,0.694,0.186,0.0353,174.91,audio_features,4OgUqg63hAMXX7PEpgLMNE,spotify:track:4OgUqg63hAMXX7PEpgLMNE,https://api.spotify.com/v1/tracks/4OgUqg63hAMXX7PEpgLMNE,https://api.spotify.com/v1/audio-analysis/4OgUqg63hAMXX7PEpgLMNE,309720,4
141,0.197,0.0822,0,-25.703,1,0.0424,0.938,0.845,0.11,0.0316,97.931,audio_features,6Y0yRU3k4ePmcc3vHvQg8i,spotify:track:6Y0yRU3k4ePmcc3vHvQg8i,https://api.spotify.com/v1/tracks/6Y0yRU3k4ePmcc3vHvQg8i,https://api.spotify.com/v1/audio-analysis/6Y0yRU3k4ePmcc3vHvQg8i,335013,3
142,0.168,0.116,5,-21.804,1,0.0417,0.751,0.898,0.287,0.0297,63.403,audio_features,20OqkVNFBIzEp3dEN9HOo9,spotify:track:20OqkVNFBIzEp3dEN9HOo9,https://api.spotify.com/v1/tracks/20OqkVNFBIzEp3dEN9HOo9,https://api.spotify.com/v1/audio-analysis/20OqkVNFBIzEp3dEN9HOo9,778000,4
143,0.168,0.0477,10,-24.924,1,0.0795,0.307,0.947,0.572,0.0419,121.499,audio_features,5On2QGxUal7NI0S4RIvyZp,spotify:track:5On2QGxUal7NI0S4RIvyZp,https://api.spotify.com/v1/tracks/5On2QGxUal7NI0S4RIvyZp,https://api.spotify.com/v1/audio-analysis/5On2QGxUal7NI0S4RIvyZp,863822,3
144,0.143,0.109,1,-34.212,1,0.0516,0.842,0.849,0.11,0.0625,138.402,audio_features,5qdIAoQMsdBv2RdDqmFnex,spotify:track:5qdIAoQMsdBv2RdDqmFnex,https://api.spotify.com/v1/tracks/5qdIAoQMsdBv2RdDqmFnex,https://api.spotify.com/v1/audio-analysis/5qdIAoQMsdBv2RdDqmFnex,357292,4
145,0.0574,0.339,0,-10.356,1,0.0502,0.245,0.893,0.0995,0.0335,57.386,audio_features,53XpFO88jHBvgbh5IgcouU,spotify:track:53XpFO88jHBvgbh5IgcouU,https://api.spotify.com/v1/tracks/53XpFO88jHBvgbh5IgcouU,https://api.spotify.com/v1/audio-analysis/53XpFO88jHBvgbh5IgcouU,463059,4
146,0.0587,0.11,3,-25.031,0,0.0423,0.915,0.948,0.131,0.0774,65.0,audio_features,5ElPqE50Ln6VibCewUPeJP,spotify:track:5ElPqE50Ln6VibCewUPeJP,https://api.spotify.com/v1/tracks/5ElPqE50Ln6VibCewUPeJP,https://api.spotify.com/v1/audio-analysis/5ElPqE50Ln6VibCewUPeJP,349693,4
147,0.131,0.29,1,-23.676,1,0.04,0.704,0.975,0.109,0.201,81.662,audio_features,06qlZgmeHcfHVZAFl9d4Zm,spotify:track:06qlZgmeHcfHVZAFl9d4Zm,https://api.spotify.com/v1/tracks/06qlZgmeHcfHVZAFl9d4Zm,https://api.spotify.com/v1/audio-analysis/06qlZgmeHcfHVZAFl9d4Zm,460000,3
148,0.0546,0.000583,3,-26.788,0,0.0549,0.962,0.991,0.103,0.0367,61.722,audio_features,4Qu8qVtl8adnfRzbLN4Dfw,spotify:track:4Qu8qVtl8adnfRzbLN4Dfw,https://api.spotify.com/v1/tracks/4Qu8qVtl8adnfRzbLN4Dfw,https://api.spotify.com/v1/audio-analysis/4Qu8qVtl8adnfRzbLN4Dfw,511964,4
149,0.194,0.0104,5,-32.696,1,0.0488,0.893,0.933,0.0734,0.0343,87.228,audio_features,3GYZJXSAt8ojUjsNSXkrTW,spotify:track:3GYZJXSAt8ojUjsNSXkrTW,https://api.spotify.com/v1/tracks/3GYZJXSAt8ojUjsNSXkrTW,https://api.spotify.com/v1/audio-analysis/3GYZJXSAt8ojUjsNSXkrTW,367053,3
150,0.242,0.667,8,-24.532,1,0.0704,0.753,0.951,0.249,0.0376,118.48,audio_features,0QYy1DYDW5R6TamnWtB2FY,spotify:track:0QYy1DYDW5R6TamnWtB2FY,https://api.spotify.com/v1/tracks/0QYy1DYDW5R6TamnWtB2FY,https://api.spotify.com/v1/audio-analysis/0QYy1DYDW5R6TamnWtB2FY,349476,1
151,0.0733,0.213,3,-17.882,1,0.0401,0.92,0.697,0.101,0.0343,81.004,audio_features,249I2Vgy3edIIczpmXopvi,spotify:track:249I2Vgy3edIIczpmXopvi,https://api.spotify.com/v1/tracks/249I2Vgy3edIIczpmXopvi,https://api.spotify.com/v1/audio-analysis/249I2Vgy3edIIczpmXopvi,351915,3
152,0.138,0.199,1,-19.1,1,0.0522,0.283,0.992,0.103,0.0258,142.268,audio_features,4zbA7TxJwqCRud4JiltIWI,spotify:track:4zbA7TxJwqCRud4JiltIWI,https://api.spotify.com/v1/tracks/4zbA7TxJwqCRud4JiltIWI,https://api.spotify.com/v1/audio-analysis/4zbA7TxJwqCRud4JiltIWI,390908,3
