,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
57,0.38,0.924,7,-5.782,0,0.0719,0.000173,2.33e-06,0.176,0.28,153.99,audio_features,1bujdcYDzWPyJHUiL6PXul,spotify:track:1bujdcYDzWPyJHUiL6PXul,https://api.spotify.com/v1/tracks/1bujdcYDzWPyJHUiL6PXul,https://api.spotify.com/v1/audio-analysis/1bujdcYDzWPyJHUiL6PXul,200800,4
58,0.362,0.76,10,-10.179,0,0.0787,2.93e-05,0.0031,0.328,0.321,112.738,audio_features,4Mqs6irS9aCNTjXznGfRbe,spotify:track:4Mqs6irS9aCNTjXznGfRbe,https://api.spotify.com/v1/tracks/4Mqs6irS9aCNTjXznGfRbe,https://api.spotify.com/v1/audio-analysis/4Mqs6irS9aCNTjXznGfRbe,265409,3
59,0.45,0.978,9,-4.198,0,0.0637,0.000124,7.14e-06,0.361,0.268,155.014,audio_features,591vJuuep0gfPhx9p8WPD5,spotify:track:591vJuuep0gfPhx9p8WPD5,https://api.spotify.com/v1/tracks/591vJuuep0gfPhx9p8WPD5,https://api.spotify.com/v1/audio-analysis/591vJuuep0gfPhx9p8WPD5,262573,4
60,0.376,0.992,9,-4.426,1,0.147,0.000618,0.000151,0.229,0.189,184.971,audio_features,2pg002Dqz4DsOthj5hqhNn,spotify:track:2pg002Dqz4DsOthj5hqhNn,https://api.spotify.com/v1/tracks/2pg002Dqz4DsOthj5hqhNn,https://api.spotify.com/v1/audio-analysis/2pg002Dqz4DsOthj5hqhNn,247640,4
61,0.597,0.97,4,-6.303,1,0.159,0.00279,1.36e-05,0.354,0.352,121.971,audio_features,4sj6Hk441YK66GxLM6M5Iz,spotify:track:4sj6Hk441YK66GxLM6M5Iz,https://api.spotify.com/v1/tracks/4sj6Hk441YK66GxLM6M5Iz,https://api.spotify.com/v1/audio-analysis/4sj6Hk441YK66GxLM6M5Iz,150200,4
62,0.336,0.851,7,-4.756,1,0.0505,0.00284,0.0,0.222,0.48,177.956,audio_features,7KzNRNvOd2kbaRpOm9ENDE,spotify:track:7KzNRNvOd2kbaRpOm9ENDE,https://api.spotify.com/v1/tracks/7KzNRNvOd2kbaRpOm9ENDE,https://api.spotify.com/v1/audio-analysis/7KzNRNvOd2kbaRpOm9ENDE,238720,4
63,0.545,0.815,6,-3.197,0,0.087,0.135,0.0,0.148,0.759,170.058,audio_features,59RtbarKXlfmbKZjvkwoW7,spotify:track:59RtbarKXlfmbKZjvkwoW7,https://api.spotify.com/v1/tracks/59RtbarKXlfmbKZjvkwoW7,https://api.spotify.com/v1/audio-analysis/59RtbarKXlfmbKZjvkwoW7,218453,4
64,0.267,0.923,8,-4.801,1,0.162,0.00196,0.00693,0.25,0.722,171.421,audio_features,3PhrThKR4BSspkg7zCTECh,spotify:track:3PhrThKR4BSspkg7zCTECh,https://api.spotify.com/v1/tracks/3PhrThKR4BSspkg7zCTECh,https://api.spotify.com/v1/audio-analysis/3PhrThKR4BSspkg7zCTECh,222467,4
65,0.378,0.986,8,-2.769,1,0.0832,0.000248,0.0,0.0833,0.492,94.458,audio_features,1z3LsJRCvln5qO5TOLduQM,spotify:track:1z3LsJRCvln5qO5TOLduQM,https://api.spotify.com/v1/tracks/1z3LsJRCvln5qO5TOLduQM,https://api.spotify.com/v1/audio-analysis/1z3LsJRCvln5qO5TOLduQM,216133,4
66,0.515,0.875,5,-3.061,1,0.065,0.0109,0.0,0.455,0.383,107.603,audio_features,7GJTPGtHAR606ovK4gUu6a,spotify:track:7GJTPGtHAR606ovK4gUu6a,https://api.spotify.com/v1/tracks/7GJTPGtHAR606ovK4gUu6a,https://api.spotify.com/v1/audio-analysis/7GJTPGtHAR606ovK4gUu6a,219360,4
