,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
15,0.443,0.803,0,-11.462,1,0.0628,0.000185,0.468,0.156,0.619,143.052,audio_features,5Fxdoyj9qajKHdbipx8j51,spotify:track:5Fxdoyj9qajKHdbipx8j51,https://api.spotify.com/v1/tracks/5Fxdoyj9qajKHdbipx8j51,https://api.spotify.com/v1/audio-analysis/5Fxdoyj9qajKHdbipx8j51,272080,4
16,0.292,0.756,7,-7.634,0,0.031,0.000211,0.363,0.156,0.204,118.172,audio_features,3tyZRTPscByh1p3aMn32gn,spotify:track:3tyZRTPscByh1p3aMn32gn,https://api.spotify.com/v1/tracks/3tyZRTPscByh1p3aMn32gn,https://api.spotify.com/v1/audio-analysis/3tyZRTPscByh1p3aMn32gn,402307,4
17,0.479,0.797,1,-8.104,0,0.0332,0.000124,0.868,0.0624,0.302,140.048,audio_features,40kTnmiHudaWYDR0aj5dv6,spotify:track:40kTnmiHudaWYDR0aj5dv6,https://api.spotify.com/v1/tracks/40kTnmiHudaWYDR0aj5dv6,https://api.spotify.com/v1/audio-analysis/40kTnmiHudaWYDR0aj5dv6,641571,3
18,0.226,0.708,5,-9.597,1,0.0669,0.411,0.0,0.351,0.42,190.762,audio_features,4Q1z3m85SjsfDxw4YV0gYR,spotify:track:4Q1z3m85SjsfDxw4YV0gYR,https://api.spotify.com/v1/tracks/4Q1z3m85SjsfDxw4YV0gYR,https://api.spotify.com/v1/audio-analysis/4Q1z3m85SjsfDxw4YV0gYR,231827,4
19,0.158,0.83,3,-6.228,1,0.0572,0.000715,0.898,0.177,0.132,134.445,audio_features,3bZG5LMoqBiXDwSSi2p2VN,spotify:track:3bZG5LMoqBiXDwSSi2p2VN,https://api.spotify.com/v1/tracks/3bZG5LMoqBiXDwSSi2p2VN,https://api.spotify.com/v1/audio-analysis/3bZG5LMoqBiXDwSSi2p2VN,397547,4
20,0.262,0.446,9,-12.753,1,0.0287,0.000664,0.837,0.14,0.158,164.545,audio_features,46Sb2PT09iFk7z9sgE5BgO,spotify:track:46Sb2PT09iFk7z9sgE5BgO,https://api.spotify.com/v1/tracks/46Sb2PT09iFk7z9sgE5BgO,https://api.spotify.com/v1/audio-analysis/46Sb2PT09iFk7z9sgE5BgO,489773,4
21,0.493,0.688,7,-8.1,0,0.0322,0.00407,0.213,0.121,0.173,116.73,audio_features,6bLJbZK0ggPuCNIyeYwSFX,spotify:track:6bLJbZK0ggPuCNIyeYwSFX,https://api.spotify.com/v1/tracks/6bLJbZK0ggPuCNIyeYwSFX,https://api.spotify.com/v1/audio-analysis/6bLJbZK0ggPuCNIyeYwSFX,364600,4
22,0.517,0.86,8,-5.272,1,0.0469,0.00216,0.0,0.0582,0.395,130.265,audio_features,30wMYS96rFLF5K90yKwBwQ,spotify:track:30wMYS96rFLF5K90yKwBwQ,https://api.spotify.com/v1/tracks/30wMYS96rFLF5K90yKwBwQ,https://api.spotify.com/v1/audio-analysis/30wMYS96rFLF5K90yKwBwQ,274920,4
23,0.481,0.557,2,-7.088,0,0.0285,0.0023,0.485,0.429,0.124,110.047,audio_features,3q7lJjmBYA0Q171dakkJMb,spotify:track:3q7lJjmBYA0Q171dakkJMb,https://api.spotify.com/v1/tracks/3q7lJjmBYA0Q171dakkJMb,https://api.spotify.com/v1/audio-analysis/3q7lJjmBYA0Q171dakkJMb,461973,4
24,0.319,0.446,2,-10.089,0,0.0369,0.00334,0.0019,0.124,0.111,125.591,audio_features,2IGV86yleBgcU2F2iVBFed,spotify:track:2IGV86yleBgcU2F2iVBFed,https://api.spotify.com/v1/tracks/2IGV86yleBgcU2F2iVBFed,https://api.spotify.com/v1/audio-analysis/2IGV86yleBgcU2F2iVBFed,416947,4
