,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
34,0.258,0.937,11,-6.003,0,0.0599,3e-05,0.822,0.162,0.375,112.154,audio_features,7ADTK0j8P3ugyXRuCE1J7U,spotify:track:7ADTK0j8P3ugyXRuCE1J7U,https://api.spotify.com/v1/tracks/7ADTK0j8P3ugyXRuCE1J7U,https://api.spotify.com/v1/audio-analysis/7ADTK0j8P3ugyXRuCE1J7U,422973,4
35,0.261,0.819,3,-7.173,1,0.0466,0.000137,0.917,0.156,0.195,141.902,audio_features,5evZBqWmveajmlpmN9kPCJ,spotify:track:5evZBqWmveajmlpmN9kPCJ,https://api.spotify.com/v1/tracks/5evZBqWmveajmlpmN9kPCJ,https://api.spotify.com/v1/audio-analysis/5evZBqWmveajmlpmN9kPCJ,499747,4
36,0.303,0.514,1,-8.34,0,0.0379,0.00138,0.484,0.13,0.0534,82.18,audio_features,3CELOTRqfgTG7ZDyjBjuBv,spotify:track:3CELOTRqfgTG7ZDyjBjuBv,https://api.spotify.com/v1/tracks/3CELOTRqfgTG7ZDyjBjuBv,https://api.spotify.com/v1/audio-analysis/3CELOTRqfgTG7ZDyjBjuBv,457840,4
37,0.322,0.779,2,-6.105,1,0.035,0.000957,0.578,0.0978,0.14,105.327,audio_features,3N8cK1O5u0RawDBbP4a0hc,spotify:track:3N8cK1O5u0RawDBbP4a0hc,https://api.spotify.com/v1/tracks/3N8cK1O5u0RawDBbP4a0hc,https://api.spotify.com/v1/audio-analysis/3N8cK1O5u0RawDBbP4a0hc,646133,4
38,0.295,0.581,3,-9.301,0,0.0353,0.178,0.906,0.117,0.139,146.945,audio_features,124UH6sR5zlkWFLciKrfig,spotify:track:124UH6sR5zlkWFLciKrfig,https://api.spotify.com/v1/tracks/124UH6sR5zlkWFLciKrfig,https://api.spotify.com/v1/audio-analysis/124UH6sR5zlkWFLciKrfig,189267,4
39,0.248,0.897,3,-6.178,1,0.0453,1.12e-05,0.588,0.221,0.439,137.509,audio_features,0tAub59hpIfAEDe1FBYgeA,spotify:track:0tAub59hpIfAEDe1FBYgeA,https://api.spotify.com/v1/tracks/0tAub59hpIfAEDe1FBYgeA,https://api.spotify.com/v1/audio-analysis/0tAub59hpIfAEDe1FBYgeA,427800,4
40,0.256,0.697,7,-7.663,1,0.0315,3.27e-06,0.736,0.112,0.102,79.933,audio_features,5koN9LJJRqa8niVeuQ1D6k,spotify:track:5koN9LJJRqa8niVeuQ1D6k,https://api.spotify.com/v1/tracks/5koN9LJJRqa8niVeuQ1D6k,https://api.spotify.com/v1/audio-analysis/5koN9LJJRqa8niVeuQ1D6k,306160,4
41,0.353,0.683,0,-7.831,0,0.0477,0.0148,0.503,0.51,0.0625,182.096,audio_features,5FJdt2ncEVZiF6rsw6Gvy0,spotify:track:5FJdt2ncEVZiF6rsw6Gvy0,https://api.spotify.com/v1/tracks/5FJdt2ncEVZiF6rsw6Gvy0,https://api.spotify.com/v1/audio-analysis/5FJdt2ncEVZiF6rsw6Gvy0,424120,4
42,0.18,0.63,4,-8.489,1,0.0369,0.0957,0.773,0.134,0.0989,78.865,audio_features,6OqpSJJM0Fafw0eiFyS4ct,spotify:track:6OqpSJJM0Fafw0eiFyS4ct,https://api.spotify.com/v1/tracks/6OqpSJJM0Fafw0eiFyS4ct,https://api.spotify.com/v1/audio-analysis/6OqpSJJM0Fafw0eiFyS4ct,387107,3
43,0.239,0.733,7,-7.439,1,0.0364,0.00111,0.319,0.115,0.322,105.747,audio_features,2ieCJQNZ3RZEZytdfiCzMz,spotify:track:2ieCJQNZ3RZEZytdfiCzMz,https://api.spotify.com/v1/tracks/2ieCJQNZ3RZEZytdfiCzMz,https://api.spotify.com/v1/audio-analysis/2ieCJQNZ3RZEZytdfiCzMz,265827,4
44,0.119,0.505,4,-7.238,0,0.0411,0.0251,0.845,0.0746,0.0685,84.022,audio_features,6YaBqZqlSk196SjMR9lYRk,spotify:track:6YaBqZqlSk196SjMR9lYRk,https://api.spotify.com/v1/tracks/6YaBqZqlSk196SjMR9lYRk,https://api.spotify.com/v1/audio-analysis/6YaBqZqlSk196SjMR9lYRk,573347,4
45,0.395,0.113,1,-20.976,1,0.0415,0.586,0.874,0.1,0.28,121.378,audio_features,0KsQfPkp1A5Ubtnp0TYH8v,spotify:track:0KsQfPkp1A5Ubtnp0TYH8v,https://api.spotify.com/v1/tracks/0KsQfPkp1A5Ubtnp0TYH8v,https://api.spotify.com/v1/audio-analysis/0KsQfPkp1A5Ubtnp0TYH8v,412307,4
46,0.197,0.946,4,-6.128,1,0.0946,0.00072,0.207,0.32,0.15,148.079,audio_features,5Llbxr24uToZwTyex5cm3H,spotify:track:5Llbxr24uToZwTyex5cm3H,https://api.spotify.com/v1/tracks/5Llbxr24uToZwTyex5cm3H,https://api.spotify.com/v1/audio-analysis/5Llbxr24uToZwTyex5cm3H,334467,4
47,0.205,0.961,10,-4.873,0,0.0744,1.17e-06,0.846,0.244,0.638,118.006,audio_features,6hK0ETi0LX2yvy7afH9koA,spotify:track:6hK0ETi0LX2yvy7afH9koA,https://api.spotify.com/v1/tracks/6hK0ETi0LX2yvy7afH9koA,https://api.spotify.com/v1/audio-analysis/6hK0ETi0LX2yvy7afH9koA,227293,4
48,0.161,0.953,10,-7.619,0,0.0807,3e-06,0.83,0.131,0.114,148.555,audio_features,2irfmQEHUFPuCkrKOX3j0W,spotify:track:2irfmQEHUFPuCkrKOX3j0W,https://api.spotify.com/v1/tracks/2irfmQEHUFPuCkrKOX3j0W,https://api.spotify.com/v1/audio-analysis/2irfmQEHUFPuCkrKOX3j0W,561740,4
49,0.225,0.952,1,-7.208,1,0.064,0.000103,0.0362,0.374,0.161,183.328,audio_features,6OcoB5mhEHwXeGUOuQanh1,spotify:track:6OcoB5mhEHwXeGUOuQanh1,https://api.spotify.com/v1/tracks/6OcoB5mhEHwXeGUOuQanh1,https://api.spotify.com/v1/audio-analysis/6OcoB5mhEHwXeGUOuQanh1,308474,3
50,0.19,0.992,0,-4.414,1,0.233,2.04e-06,0.349,0.348,0.144,130.014,audio_features,3RWgBDToDYSdsFO4NsXVCa,spotify:track:3RWgBDToDYSdsFO4NsXVCa,https://api.spotify.com/v1/tracks/3RWgBDToDYSdsFO4NsXVCa,https://api.spotify.com/v1/audio-analysis/3RWgBDToDYSdsFO4NsXVCa,255053,4
51,0.31,0.894,7,-6.221,1,0.0668,0.014,0.00204,0.0877,0.367,136.133,audio_features,57HNHe02SES14We54dxV13,spotify:track:57HNHe02SES14We54dxV13,https://api.spotify.com/v1/tracks/57HNHe02SES14We54dxV13,https://api.spotify.com/v1/audio-analysis/57HNHe02SES14We54dxV13,223560,4
52,0.214,0.913,7,-5.289,1,0.0596,1.94e-06,0.921,0.143,0.458,127.331,audio_features,60uLsricHlJnKr15cm5lX1,spotify:track:60uLsricHlJnKr15cm5lX1,https://api.spotify.com/v1/tracks/60uLsricHlJnKr15cm5lX1,https://api.spotify.com/v1/audio-analysis/60uLsricHlJnKr15cm5lX1,321272,4
53,0.255,0.197,4,-19.035,0,0.0365,0.0578,0.689,0.222,0.0363,106.692,audio_features,0xdBGB6w03okoD9nS5qqeu,spotify:track:0xdBGB6w03okoD9nS5qqeu,https://api.spotify.com/v1/tracks/0xdBGB6w03okoD9nS5qqeu,https://api.spotify.com/v1/audio-analysis/0xdBGB6w03okoD9nS5qqeu,375560,4
54,0.345,0.694,11,-6.607,1,0.0464,0.00513,0.578,0.111,0.041,120.009,audio_features,5u5AyqNqSd9n7SE4GILBPz,spotify:track:5u5AyqNqSd9n7SE4GILBPz,https://api.spotify.com/v1/tracks/5u5AyqNqSd9n7SE4GILBPz,https://api.spotify.com/v1/audio-analysis/5u5AyqNqSd9n7SE4GILBPz,410800,4
55,0.219,0.702,11,-7.092,1,0.0358,7.86e-05,0.848,0.0918,0.2,98.97,audio_features,7jrHexuVOcJL4XMwrtg6BD,spotify:track:7jrHexuVOcJL4XMwrtg6BD,https://api.spotify.com/v1/tracks/7jrHexuVOcJL4XMwrtg6BD,https://api.spotify.com/v1/audio-analysis/7jrHexuVOcJL4XMwrtg6BD,972560,4
56,0.305,0.546,0,-8.487,1,0.0337,0.00161,0.611,0.12,0.173,91.921,audio_features,7heAAFDYWY8RpBOnFdPXK7,spotify:track:7heAAFDYWY8RpBOnFdPXK7,https://api.spotify.com/v1/tracks/7heAAFDYWY8RpBOnFdPXK7,https://api.spotify.com/v1/audio-analysis/7heAAFDYWY8RpBOnFdPXK7,337987,4
57,0.194,0.818,9,-9.057,1,0.054,4.71e-06,0.674,0.0669,0.122,122.623,audio_features,1fateNiH0ZOMCo4jjSjVlM,spotify:track:1fateNiH0ZOMCo4jjSjVlM,https://api.spotify.com/v1/tracks/1fateNiH0ZOMCo4jjSjVlM,https://api.spotify.com/v1/audio-analysis/1fateNiH0ZOMCo4jjSjVlM,390304,4
58,0.165,0.815,2,-7.89,0,0.064,0.000914,0.844,0.38,0.286,73.935,audio_features,6cHv5JoPriX24hfflepUJp,spotify:track:6cHv5JoPriX24hfflepUJp,https://api.spotify.com/v1/tracks/6cHv5JoPriX24hfflepUJp,https://api.spotify.com/v1/audio-analysis/6cHv5JoPriX24hfflepUJp,743294,4
59,0.472,0.625,10,-11.812,0,0.0309,0.00817,0.916,0.116,0.14,133.262,audio_features,4KvmNZADnsLCWDWhCxUAZz,spotify:track:4KvmNZADnsLCWDWhCxUAZz,https://api.spotify.com/v1/tracks/4KvmNZADnsLCWDWhCxUAZz,https://api.spotify.com/v1/audio-analysis/4KvmNZADnsLCWDWhCxUAZz,284421,4
60,0.345,0.879,3,-4.14,1,0.0741,0.000564,0.000291,0.265,0.539,116.119,audio_features,55rwgxxKmOKwux5LVXWvHU,spotify:track:55rwgxxKmOKwux5LVXWvHU,https://api.spotify.com/v1/tracks/55rwgxxKmOKwux5LVXWvHU,https://api.spotify.com/v1/audio-analysis/55rwgxxKmOKwux5LVXWvHU,240880,4
